age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y_true,y_score
19,student,single,basic.6y,no,yes,no,cellular,sep,thu,2,6,4,success,-1.1,94.199,-37.5,0.879,4963.6,1,0.683108764181572
56,retired,married,university.degree,no,no,no,cellular,nov,wed,1,3,1,success,-3.4,92.649,-30.1,0.716,5017.5,1,0.6830555555780993
61,admin.,married,high.school,no,yes,yes,cellular,nov,wed,2,999,0,nonexistent,-1.1,94.767,-50.8,1.044,4963.6,1,0.682221902461411
27,technician,single,university.degree,no,yes,no,cellular,dec,tue,3,10,1,success,-3.0,92.713,-33.0,0.708,5023.5,1,0.6810064215810593
84,retired,divorced,basic.4y,unknown,yes,yes,cellular,oct,mon,4,3,1,success,-1.1,94.601,-49.5,1.0,4963.6,0,0.680713017493136
26,admin.,single,high.school,no,no,no,telephone,oct,fri,2,4,1,success,-3.4,92.431,-26.9,0.73,5017.5,1,0.6801346645073028
86,retired,divorced,basic.4y,no,unknown,unknown,cellular,oct,wed,1,999,0,nonexistent,-3.4,92.431,-26.9,0.74,5017.5,0,0.6799832024871636
39,entrepreneur,married,professional.course,no,no,no,telephone,sep,wed,3,6,1,success,-1.1,94.199,-37.5,0.876,4963.6,1,0.6797562156110846
64,retired,married,high.school,no,no,no,cellular,nov,mon,1,3,1,success,-3.4,92.649,-30.1,0.714,5017.5,1,0.679328032544329
35,unemployed,married,professional.course,no,yes,no,cellular,dec,mon,1,6,1,success,-3.0,92.713,-33.0,0.706,5023.5,1,0.6776074697150218
50,admin.,married,university.degree,no,yes,no,cellular,nov,mon,1,7,1,success,-3.4,92.649,-30.1,0.722,5017.5,0,0.6768285781028401
30,management,married,university.degree,no,no,no,cellular,oct,wed,1,999,0,nonexistent,-1.1,94.601,-49.5,1.043,4963.6,1,0.6767617353482919
25,admin.,single,university.degree,no,yes,no,cellular,sep,thu,1,1,1,success,-3.4,92.379,-29.8,0.809,5017.5,0,0.6764841555065026
39,self-employed,divorced,high.school,no,no,no,cellular,sep,tue,1,3,1,success,-3.4,92.379,-29.8,0.788,5017.5,1,0.6764651217128853
75,retired,married,basic.4y,no,yes,no,cellular,oct,wed,3,999,3,failure,-1.1,94.601,-49.5,0.959,4963.6,0,0.6761812868261096
45,technician,married,professional.course,no,no,no,cellular,oct,thu,1,6,1,success,-3.4,92.431,-26.9,0.733,5017.5,1,0.6755632689265293
61,retired,married,university.degree,no,no,no,cellular,sep,mon,1,3,2,success,-3.4,92.379,-29.8,0.797,5017.5,1,0.6747126380180094
63,admin.,married,university.degree,no,yes,yes,cellular,oct,thu,2,999,0,nonexistent,-1.1,94.601,-49.5,0.987,4963.6,0,0.6735313985184032
60,self-employed,divorced,university.degree,no,no,no,cellular,sep,tue,1,3,1,success,-3.4,92.379,-29.8,0.755,5017.5,1,0.6725179797785379
32,admin.,married,professional.course,no,no,yes,cellular,oct,tue,1,6,1,success,-3.4,92.431,-26.9,0.742,5017.5,1,0.6720446016366444
52,technician,married,professional.course,no,yes,no,telephone,nov,fri,2,3,1,success,-3.4,92.649,-30.1,0.714,5017.5,0,0.6707236150838701
33,admin.,married,university.degree,no,no,no,cellular,nov,tue,1,999,0,nonexistent,-1.1,94.767,-50.8,1.035,4963.6,1,0.6695545351772548
47,management,married,university.degree,no,yes,no,cellular,sep,mon,1,3,2,success,-3.4,92.379,-29.8,0.771,5017.5,1,0.6694921505828186
29,technician,single,professional.course,no,no,no,cellular,nov,tue,2,1,1,success,-1.1,94.767,-50.8,1.046,4963.6,1,0.6689236793077223
37,technician,married,university.degree,no,yes,no,telephone,sep,tue,1,3,2,success,-3.4,92.379,-29.8,0.755,5017.5,1,0.6684180100082479
58,management,married,university.degree,no,yes,no,cellular,nov,thu,1,999,0,nonexistent,-1.1,94.767,-50.8,1.041,4963.6,0,0.6680837936147946
36,management,married,university.degree,no,unknown,unknown,cellular,sep,wed,1,6,4,failure,-1.1,94.199,-37.5,0.876,4963.6,1,0.6673706002189917
34,admin.,married,university.degree,no,yes,no,cellular,sep,wed,1,18,2,failure,-1.1,94.199,-37.5,0.886,4963.6,0,0.6658787410702534
43,technician,married,high.school,no,yes,no,cellular,sep,tue,1,3,1,success,-3.4,92.379,-29.8,0.788,5017.5,1,0.6654799188517793
50,admin.,married,university.degree,no,no,no,cellular,nov,mon,1,7,2,success,-3.4,92.649,-30.1,0.714,5017.5,0,0.665271917700588
24,student,single,unknown,no,yes,yes,telephone,sep,wed,1,10,1,success,-1.1,94.199,-37.5,0.886,4963.6,0,0.66456100521475
50,technician,married,professional.course,no,unknown,unknown,cellular,oct,fri,1,8,2,failure,-3.4,92.431,-26.9,0.739,5017.5,1,0.6645494955324934
89,retired,divorced,basic.4y,no,yes,no,cellular,sep,tue,1,999,0,nonexistent,-1.1,94.199,-37.5,0.881,4963.6,1,0.6641553117350905
25,admin.,single,university.degree,no,no,yes,cellular,nov,mon,1,7,2,success,-3.4,92.649,-30.1,0.714,5017.5,1,0.6639770123154349
26,student,single,university.degree,no,no,no,cellular,nov,fri,1,7,1,success,-3.4,92.649,-30.1,0.714,5017.5,1,0.6635912036688909
37,admin.,single,high.school,no,no,no,telephone,oct,thu,1,3,1,success,-1.1,94.601,-49.5,0.987,4963.6,1,0.6631623583213915
24,admin.,single,university.degree,no,no,no,cellular,sep,tue,1,3,1,success,-3.4,92.379,-29.8,0.77,5017.5,1,0.6622420723095008
38,technician,single,professional.course,no,yes,no,cellular,sep,thu,3,22,1,success,-1.1,94.199,-37.5,0.879,4963.6,1,0.6619312976395202
60,retired,married,basic.4y,no,unknown,unknown,cellular,oct,fri,1,10,3,failure,-1.1,94.601,-49.5,0.972,4963.6,0,0.660246835521744
37,services,married,high.school,no,no,yes,cellular,nov,wed,4,6,1,success,-3.4,92.649,-30.1,0.715,5017.5,0,0.6601907699207004
65,retired,married,university.degree,no,no,no,cellular,nov,fri,1,3,3,success,-3.4,92.649,-30.1,0.714,5017.5,1,0.6597119313601626
85,housemaid,divorced,basic.4y,unknown,yes,no,telephone,oct,fri,2,999,0,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,0,0.6590360636045904
61,blue-collar,married,professional.course,no,yes,no,cellular,oct,thu,2,999,0,nonexistent,-1.1,94.601,-49.5,0.987,4963.6,1,0.6587752509377923
35,admin.,married,university.degree,no,yes,no,cellular,sep,wed,2,18,2,failure,-1.1,94.199,-37.5,0.886,4963.6,0,0.6573058301139182
31,student,single,university.degree,no,no,no,cellular,oct,wed,1,999,0,nonexistent,-1.1,94.601,-49.5,1.043,4963.6,1,0.6571870606095916
58,unemployed,married,university.degree,no,yes,no,cellular,nov,thu,2,999,0,nonexistent,-1.1,94.767,-50.8,1.041,4963.6,1,0.6568983689485297
33,admin.,married,university.degree,no,yes,no,telephone,nov,wed,1,3,1,success,-3.4,92.649,-30.1,0.715,5017.5,1,0.6567439194510919
29,technician,married,university.degree,no,yes,no,cellular,nov,fri,1,3,1,success,-3.4,92.649,-30.1,0.714,5017.5,1,0.6567351186347632
38,services,single,high.school,no,yes,no,telephone,sep,thu,1,9,3,success,-1.1,94.199,-37.5,0.879,4963.6,0,0.6566278238274443
44,technician,married,basic.9y,no,yes,no,cellular,oct,tue,1,2,1,success,-3.4,92.431,-26.9,0.742,5017.5,0,0.6565734454799474
37,admin.,married,university.degree,no,no,yes,cellular,dec,mon,2,6,1,success,-3.0,92.713,-33.0,0.706,5023.5,1,0.6543159852335295
73,retired,married,professional.course,no,yes,no,cellular,nov,fri,1,999,0,nonexistent,-1.1,94.767,-50.8,1.028,4963.6,1,0.6538157660764499
27,admin.,single,university.degree,no,no,no,cellular,oct,tue,1,999,0,nonexistent,-1.1,94.601,-49.5,0.982,4963.6,0,0.6531100642691141
31,admin.,single,university.degree,no,yes,no,cellular,nov,wed,1,999,0,nonexistent,-1.1,94.767,-50.8,1.048,4963.6,0,0.6520143737430941
22,student,single,university.degree,no,yes,no,cellular,oct,tue,1,999,0,nonexistent,-1.1,94.601,-49.5,0.982,4963.6,0,0.6515681992217668
78,retired,divorced,basic.6y,no,no,no,telephone,oct,fri,2,999,0,nonexistent,-3.4,92.431,-26.9,0.72,5017.5,0,0.6514757967387238
31,services,married,high.school,no,no,no,telephone,nov,fri,2,3,2,success,-3.4,92.649,-30.1,0.714,5017.5,1,0.6511953585174763
98,retired,married,basic.4y,unknown,yes,no,cellular,oct,fri,1,2,2,success,-3.4,92.431,-26.9,0.73,5017.5,1,0.6495996985491577
83,retired,divorced,basic.4y,no,yes,yes,cellular,nov,tue,1,999,0,nonexistent,-3.4,92.649,-30.1,0.716,5017.5,0,0.6495584814900703
31,self-employed,married,university.degree,no,no,no,cellular,sep,wed,1,3,1,success,-3.4,92.379,-29.8,0.768,5017.5,1,0.6492622081983651
43,management,married,unknown,no,yes,no,telephone,dec,mon,2,8,1,success,-3.0,92.713,-33.0,0.709,5023.5,1,0.64754179958544
24,student,single,unknown,no,yes,no,cellular,sep,wed,1,17,4,failure,-1.1,94.199,-37.5,0.886,4963.6,0,0.6474829088350098
32,admin.,married,university.degree,no,yes,no,cellular,nov,wed,3,999,0,nonexistent,-1.1,94.767,-50.8,1.03,4963.6,0,0.6470523014972179
44,admin.,divorced,high.school,no,yes,no,telephone,nov,mon,2,6,1,success,-3.4,92.649,-30.1,0.719,5017.5,1,0.6470420768641351
28,technician,married,high.school,no,yes,no,cellular,sep,mon,1,4,1,success,-3.4,92.379,-29.8,0.797,5017.5,0,0.6462081039554556
42,management,single,university.degree,no,no,no,cellular,oct,mon,1,6,1,success,-3.4,92.431,-26.9,0.743,5017.5,0,0.6455053742465887
64,retired,divorced,professional.course,no,yes,no,cellular,nov,fri,3,999,0,nonexistent,-1.1,94.767,-50.8,1.028,4963.6,0,0.6453241441492081
45,admin.,married,university.degree,no,no,no,cellular,sep,mon,1,3,2,success,-3.4,92.379,-29.8,0.797,5017.5,1,0.6452700835621566
28,admin.,single,university.degree,no,yes,no,cellular,sep,fri,1,1,3,success,-3.4,92.379,-29.8,0.773,5017.5,1,0.6451213733624611
30,student,single,high.school,no,yes,no,cellular,oct,tue,1,17,2,failure,-1.1,94.601,-49.5,1.037,4963.6,0,0.6449707165899358
44,technician,married,professional.course,no,yes,no,cellular,sep,tue,1,4,1,success,-3.4,92.379,-29.8,0.755,5017.5,1,0.6443590315285235
41,management,divorced,university.degree,no,no,no,cellular,sep,fri,5,3,3,success,-1.1,94.199,-37.5,0.879,4963.6,1,0.6440305525756768
80,retired,divorced,basic.4y,no,yes,no,telephone,sep,thu,4,999,0,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,0,0.6437064527020033
59,unemployed,married,basic.9y,no,yes,yes,cellular,oct,fri,1,999,0,nonexistent,-1.1,94.601,-49.5,0.942,4963.6,0,0.6425113851380788
28,technician,single,high.school,no,unknown,unknown,cellular,oct,wed,1,6,1,success,-3.4,92.431,-26.9,0.742,5017.5,1,0.641529159299593
28,admin.,single,high.school,no,no,no,cellular,oct,wed,2,999,0,nonexistent,-1.1,94.601,-49.5,0.959,4963.6,1,0.6414804345981319
31,admin.,single,university.degree,no,yes,no,cellular,nov,thu,1,999,0,nonexistent,-1.1,94.767,-50.8,1.031,4963.6,1,0.6411305543755897
31,admin.,single,university.degree,no,yes,no,cellular,nov,thu,1,999,0,nonexistent,-1.1,94.767,-50.8,1.041,4963.6,1,0.6411305543755897
61,retired,married,university.degree,no,no,no,cellular,nov,mon,1,999,0,nonexistent,-1.1,94.767,-50.8,1.05,4963.6,0,0.6410946364342508
60,retired,married,professional.course,no,no,yes,cellular,oct,wed,2,999,1,failure,-1.1,94.601,-49.5,1.043,4963.6,0,0.6400435121361749
31,technician,married,university.degree,no,no,no,cellular,oct,tue,2,12,3,failure,-1.1,94.601,-49.5,0.982,4963.6,0,0.6399441505009523
26,technician,single,university.degree,no,yes,no,cellular,dec,tue,1,5,1,success,-3.0,92.713,-33.0,0.707,5023.5,1,0.63978667944484
48,technician,married,professional.course,no,yes,no,cellular,oct,thu,1,999,0,nonexistent,-1.1,94.601,-49.5,0.987,4963.6,0,0.6397313026279107
32,technician,married,professional.course,no,yes,no,cellular,oct,wed,2,999,0,nonexistent,-1.1,94.601,-49.5,0.959,4963.6,1,0.6395178314666843
26,admin.,single,university.degree,no,yes,yes,cellular,oct,wed,1,999,0,nonexistent,-1.1,94.601,-49.5,0.959,4963.6,0,0.6384778806658346
31,admin.,single,university.degree,no,no,yes,cellular,nov,wed,2,3,6,success,-1.1,94.767,-50.8,1.048,4963.6,0,0.6366575663435176
60,retired,married,basic.4y,no,yes,no,cellular,oct,wed,2,999,1,failure,-1.1,94.601,-49.5,0.985,4963.6,0,0.6355942755723955
29,admin.,single,university.degree,no,no,yes,cellular,nov,wed,1,3,1,success,-3.4,92.649,-30.1,0.715,5017.5,1,0.635086437367506
39,admin.,married,high.school,no,no,no,cellular,nov,mon,1,3,2,success,-3.4,92.649,-30.1,0.714,5017.5,0,0.6331116830264693
64,retired,married,professional.course,no,yes,no,cellular,sep,wed,2,999,0,nonexistent,-1.1,94.199,-37.5,0.886,4963.6,1,0.6318743097108912
50,admin.,married,high.school,no,yes,no,cellular,oct,thu,1,999,0,nonexistent,-1.1,94.601,-49.5,0.987,4963.6,1,0.6318219292357482
38,housemaid,divorced,university.degree,no,no,no,cellular,nov,wed,2,999,0,nonexistent,-1.1,94.767,-50.8,1.03,4963.6,1,0.6316814362504772
37,self-employed,married,professional.course,no,yes,yes,cellular,nov,mon,1,5,1,success,-3.4,92.649,-30.1,0.722,5017.5,1,0.6316595948079325
27,admin.,single,university.degree,no,no,no,cellular,oct,mon,1,999,0,nonexistent,-1.1,94.601,-49.5,0.977,4963.6,1,0.631202617766619
41,admin.,married,university.degree,no,no,no,telephone,nov,tue,2,3,1,success,-3.4,92.649,-30.1,0.715,5017.5,1,0.6310646168642723
60,admin.,married,high.school,no,no,no,cellular,oct,tue,1,999,1,failure,-1.1,94.601,-49.5,1.037,4963.6,1,0.6309708429949349
48,technician,married,university.degree,no,yes,yes,cellular,oct,tue,2,999,0,nonexistent,-1.1,94.601,-49.5,1.008,4963.6,1,0.6308597188405047
38,entrepreneur,married,university.degree,no,no,no,cellular,nov,wed,2,999,0,nonexistent,-1.1,94.767,-50.8,1.03,4963.6,0,0.6307911256562607
39,entrepreneur,married,basic.6y,no,yes,no,cellular,sep,tue,2,16,1,success,-3.4,92.379,-29.8,0.819,5017.5,1,0.6302333282336291
32,self-employed,married,university.degree,no,yes,no,cellular,nov,thu,1,6,3,failure,-3.4,92.649,-30.1,0.714,5017.5,1,0.6300656492736166
36,admin.,single,university.degree,no,no,no,cellular,oct,thu,2,999,0,nonexistent,-1.1,94.601,-49.5,0.965,4963.6,0,0.6288563427898866
23,student,single,high.school,no,yes,no,cellular,oct,thu,3,999,0,nonexistent,-1.1,94.601,-49.5,1.025,4963.6,0,0.6271039992086693
26,admin.,single,university.degree,no,no,no,cellular,nov,fri,3,999,0,nonexistent,-1.1,94.767,-50.8,1.04,4963.6,1,0.6266499401428933
33,management,single,university.degree,no,no,no,cellular,oct,thu,3,999,0,nonexistent,-1.1,94.601,-49.5,0.987,4963.6,0,0.6264220998064886
59,services,married,university.degree,no,yes,no,cellular,oct,mon,1,999,0,nonexistent,-1.1,94.601,-49.5,0.977,4963.6,0,0.6253925651037509
56,retired,married,university.degree,no,yes,no,cellular,nov,fri,2,999,0,nonexistent,-1.1,94.767,-50.8,1.028,4963.6,0,0.6238219269280784
86,retired,married,basic.4y,no,yes,no,cellular,sep,tue,3,999,0,nonexistent,-1.1,94.199,-37.5,0.881,4963.6,1,0.6237855316895091
26,technician,single,university.degree,no,no,no,cellular,oct,wed,1,999,0,nonexistent,-1.1,94.601,-49.5,0.959,4963.6,1,0.6231514398390786
81,retired,married,basic.4y,no,yes,no,cellular,oct,wed,1,999,2,failure,-1.1,94.601,-49.5,1.016,4963.6,1,0.622575154403867
37,technician,single,professional.course,no,yes,no,cellular,nov,wed,1,999,0,nonexistent,-1.1,94.767,-50.8,1.044,4963.6,1,0.6223382216246904
71,retired,married,high.school,no,no,no,cellular,sep,wed,1,999,0,nonexistent,-1.1,94.199,-37.5,0.886,4963.6,0,0.620942037268403
22,self-employed,single,professional.course,no,yes,no,cellular,oct,wed,1,999,0,nonexistent,-1.1,94.601,-49.5,0.959,4963.6,1,0.6198911005429643
29,admin.,single,university.degree,no,yes,no,cellular,oct,mon,1,999,0,nonexistent,-1.1,94.601,-49.5,1.0,4963.6,1,0.6195563862015934
31,student,single,high.school,no,yes,no,cellular,oct,fri,3,999,0,nonexistent,-1.1,94.601,-49.5,1.029,4963.6,1,0.6192482943309121
27,student,single,high.school,no,no,yes,cellular,nov,tue,1,999,0,nonexistent,-1.1,94.767,-50.8,1.049,4963.6,0,0.6192289294391141
26,blue-collar,single,basic.6y,no,no,no,cellular,oct,wed,1,999,0,nonexistent,-1.1,94.601,-49.5,0.959,4963.6,1,0.619216277885016
55,admin.,married,high.school,no,no,no,telephone,oct,mon,2,10,3,success,-1.1,94.601,-49.5,0.977,4963.6,0,0.619158367870219
50,management,married,university.degree,no,yes,no,cellular,oct,fri,2,999,0,nonexistent,-1.1,94.601,-49.5,0.942,4963.6,0,0.6189268588409529
25,student,single,high.school,no,no,no,cellular,nov,thu,1,999,0,nonexistent,-1.1,94.767,-50.8,1.041,4963.6,1,0.6189054864999308
41,admin.,single,high.school,no,no,no,cellular,oct,thu,2,999,0,nonexistent,-1.1,94.601,-49.5,0.987,4963.6,0,0.6188996098148769
36,admin.,married,university.degree,no,no,no,cellular,nov,fri,2,999,0,nonexistent,-1.1,94.767,-50.8,1.028,4963.6,0,0.6181293336392736
21,student,single,high.school,no,no,no,cellular,oct,tue,1,999,0,nonexistent,-1.1,94.601,-49.5,0.982,4963.6,1,0.6180568725002028
32,technician,married,professional.course,no,no,no,cellular,oct,wed,1,999,0,nonexistent,-1.1,94.601,-49.5,0.959,4963.6,1,0.6174192143943855
25,student,single,high.school,no,no,no,cellular,oct,fri,3,999,0,nonexistent,-1.1,94.601,-49.5,1.029,4963.6,1,0.6158324458045895
68,retired,divorced,high.school,no,yes,no,cellular,oct,mon,1,999,0,nonexistent,-1.1,94.601,-49.5,1.0,4963.6,1,0.6157764402770809
26,admin.,single,university.degree,no,yes,no,telephone,sep,thu,1,7,1,success,-3.4,92.379,-29.8,0.809,5017.5,1,0.6157363929766669
21,student,single,high.school,no,no,no,cellular,oct,tue,2,999,0,nonexistent,-1.1,94.601,-49.5,1.037,4963.6,1,0.6149905958344232
62,blue-collar,married,unknown,no,no,no,cellular,oct,fri,3,999,0,nonexistent,-1.1,94.601,-49.5,0.972,4963.6,0,0.6148851614175588
37,admin.,married,university.degree,no,yes,no,cellular,nov,fri,1,999,0,nonexistent,-1.1,94.767,-50.8,1.04,4963.6,1,0.6148269849931846
37,admin.,married,university.degree,no,yes,no,cellular,nov,fri,1,999,0,nonexistent,-1.1,94.767,-50.8,1.028,4963.6,1,0.6148269849931846
29,admin.,single,high.school,no,no,no,telephone,oct,thu,2,6,1,success,-1.1,94.601,-49.5,1.025,4963.6,1,0.614771831609608
32,admin.,single,university.degree,no,unknown,unknown,telephone,nov,mon,3,7,1,success,-3.4,92.649,-30.1,0.722,5017.5,0,0.6143410297212939
61,admin.,married,high.school,no,yes,no,cellular,oct,mon,4,999,0,nonexistent,-1.1,94.601,-49.5,0.977,4963.6,0,0.6143177692696857
44,admin.,married,university.degree,no,yes,no,cellular,sep,thu,1,14,1,success,-3.4,92.379,-29.8,0.809,5017.5,0,0.6136836998671926
79,retired,married,basic.4y,no,no,yes,cellular,nov,tue,1,999,0,nonexistent,-3.4,92.649,-30.1,0.72,5017.5,1,0.6136107362949196
31,admin.,single,high.school,no,no,no,cellular,sep,mon,5,6,3,success,-1.1,94.199,-37.5,0.879,4963.6,1,0.6129087077311894
39,housemaid,married,basic.4y,no,no,no,cellular,oct,fri,1,999,0,nonexistent,-1.1,94.601,-49.5,0.972,4963.6,0,0.6126736117815772
31,admin.,single,high.school,no,yes,no,cellular,nov,wed,2,999,0,nonexistent,-1.1,94.767,-50.8,1.044,4963.6,1,0.6125915826107353
50,blue-collar,divorced,professional.course,no,yes,no,telephone,nov,tue,2,7,2,success,-1.1,94.767,-50.8,1.049,4963.6,1,0.6124443135678034
39,technician,married,university.degree,no,yes,no,cellular,oct,fri,1,7,2,failure,-3.4,92.431,-26.9,0.739,5017.5,0,0.6122406006861677
54,self-employed,married,university.degree,no,no,no,cellular,oct,thu,3,999,0,nonexistent,-1.1,94.601,-49.5,0.987,4963.6,0,0.6117516357779571
30,student,single,high.school,no,yes,no,cellular,sep,wed,2,999,0,nonexistent,-1.1,94.199,-37.5,0.886,4963.6,0,0.611713572565534
27,technician,single,university.degree,no,no,no,cellular,oct,wed,2,999,0,nonexistent,-1.1,94.601,-49.5,1.043,4963.6,0,0.6116498510378893
37,admin.,single,high.school,no,no,no,cellular,oct,thu,1,999,0,nonexistent,-1.1,94.601,-49.5,0.987,4963.6,1,0.610260864760929
37,admin.,single,high.school,no,no,no,cellular,oct,thu,1,999,0,nonexistent,-1.1,94.601,-49.5,0.987,4963.6,0,0.610260864760929
74,retired,married,unknown,no,yes,yes,cellular,oct,wed,1,999,0,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,1,0.6097036677703939
60,retired,married,university.degree,no,yes,no,cellular,oct,mon,2,999,0,nonexistent,-1.1,94.601,-49.5,1.0,4963.6,0,0.6094664158249908
38,admin.,single,university.degree,unknown,yes,no,cellular,sep,wed,1,3,1,success,-3.4,92.379,-29.8,0.768,5017.5,1,0.6091513057092932
56,housemaid,divorced,professional.course,no,yes,no,cellular,nov,tue,1,7,2,failure,-3.4,92.649,-30.1,0.72,5017.5,1,0.608317093708481
83,retired,married,high.school,no,no,no,cellular,dec,thu,1,4,3,success,-3.0,92.713,-33.0,0.72,5023.5,1,0.6079537714709283
19,student,single,basic.9y,no,yes,no,cellular,nov,wed,1,999,1,failure,-1.1,94.767,-50.8,1.048,4963.6,0,0.6067637131928029
32,technician,married,professional.course,no,no,no,cellular,oct,wed,2,14,4,failure,-1.1,94.601,-49.5,0.959,4963.6,0,0.606320006090571
40,technician,single,university.degree,no,yes,no,cellular,nov,mon,2,3,1,success,-3.4,92.649,-30.1,0.714,5017.5,0,0.6053033785369888
81,retired,divorced,basic.4y,no,yes,no,cellular,dec,fri,3,999,0,nonexistent,-3.0,92.713,-33.0,0.714,5023.5,1,0.6052077299953065
41,admin.,married,university.degree,no,yes,no,cellular,nov,fri,4,999,0,nonexistent,-1.1,94.767,-50.8,1.04,4963.6,1,0.604941869229943
24,technician,single,university.degree,no,yes,yes,cellular,nov,tue,3,6,3,failure,-1.1,94.767,-50.8,1.049,4963.6,1,0.6043134897518857
27,admin.,married,university.degree,no,yes,no,cellular,sep,tue,2,6,2,failure,-3.4,92.379,-29.8,0.77,5017.5,1,0.6033496481824
53,admin.,married,university.degree,no,yes,yes,telephone,dec,mon,1,6,2,success,-3.0,92.713,-33.0,0.706,5023.5,1,0.6020911812597602
46,services,married,university.degree,no,yes,no,cellular,sep,wed,1,999,0,nonexistent,-1.1,94.199,-37.5,0.88,4963.6,1,0.601724348235358
37,blue-collar,married,basic.6y,no,no,no,cellular,oct,thu,2,6,3,failure,-3.4,92.431,-26.9,0.74,5017.5,1,0.6013387793980945
31,services,married,high.school,no,yes,no,cellular,nov,fri,3,999,0,nonexistent,-1.1,94.767,-50.8,1.04,4963.6,0,0.6000772705542884
58,admin.,married,high.school,no,yes,no,cellular,nov,tue,1,999,2,failure,-1.1,94.767,-50.8,1.046,4963.6,0,0.599883039991058
45,unemployed,married,professional.course,unknown,no,no,telephone,sep,thu,1,6,2,failure,-1.1,94.199,-37.5,0.879,4963.6,1,0.5995667848583894
34,admin.,married,university.degree,no,yes,no,cellular,sep,wed,2,999,0,nonexistent,-1.1,94.199,-37.5,0.886,4963.6,0,0.5977259485134989
33,management,married,university.degree,no,yes,no,cellular,nov,fri,2,999,0,nonexistent,-1.1,94.767,-50.8,1.04,4963.6,1,0.597252374647561
40,technician,single,university.degree,no,yes,no,cellular,nov,mon,1,7,1,success,-3.4,92.649,-30.1,0.714,5017.5,0,0.5961037263138986
61,admin.,married,high.school,no,no,no,telephone,nov,wed,4,999,0,nonexistent,-1.1,94.767,-50.8,1.044,4963.6,0,0.5952528168286918
70,retired,married,basic.4y,unknown,no,no,cellular,oct,thu,1,14,3,failure,-1.1,94.601,-49.5,0.965,4963.6,0,0.5940523650298696
29,admin.,single,university.degree,no,no,no,cellular,oct,mon,2,12,2,failure,-1.1,94.601,-49.5,0.977,4963.6,0,0.5929445628738621
42,management,married,university.degree,no,no,no,telephone,oct,tue,1,3,1,success,-3.4,92.431,-26.9,0.728,5017.5,1,0.5928009159386988
